Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
skincare,SKU66,27.29391874105745,54.63182832725027,726.5335815014984,,,12.686735846603712,17.803269113899148,,8.072441046965439,Carrier A,2.1732472176086874,Supplier 5,Kolkata,23.199263546946096,854.7609361680044,27.808319166565266,42.10679849792141,,3.424418730998738,Road,Route A,371.2093073360912
,SKU18,35.17955293715293,22.923747595768127,619.8405036851902,9428.170662824878,Unknown,,9.758728800214085,44.79401685127053,7.927515155202983,Carrier C,4.31748837352058,Supplier 2,Kolkata,18.37351040469968,407.30519447336167,16.977673318230398,24.614707563769773,Pending,2.238504493680644,Sea,Route A,586.5391253786061
skincare,SKU19,47.433819186291615,99.7638866188694,166.71162992967777,2670.6611467911416,Unknown,49.09043879289628,11.239800331484236,92.14468995469365,3.03887850654483,,4.9290000965203244,,Chennai,19.906766445689705,697.942119000045,16.079115519748107,,Fail,3.741358221036403,Road,Route C,475.44837826099257
haircare,SKU95,77.23422574879903,62.38126541588366,688.9892276889033,7551.955473277626,Unknown,15.781627840523475,13.744402888129494,26.02828500227146,8.869368730051706,Carrier B,8.715170201434479,Supplier 4,Mumbai,18.990177662976688,463.8120979442911,26.07620891683672,59.08993590258584,Pending,1.1179369965382122,Air,Route A,774.0871343357186
,SKU70,46.06609534249809,90.63910867487424,35.12334003135778,7180.68323793248,Female,9.60674228126317,12.821525539698582,19.67886680057779,4.121650698798581,Carrier B,6.146654459350961,Supplier 1,Bangalore,21.516413712211456,792.9250928195455,16.177064407019493,12.641400546600137,,,Road,Route C,
,SKU51,25.9517582248915,60.89507160625433,138.85159650723693,9805.028228710238,Male,102.10632832071924,4.344144733982272,51.19981313075,1.0332684604218678,Carrier A,5.059443577382462,Supplier 5,Bangalore,18.41091384604698,685.6218945907912,28.17401907101212,13.653037268166866,Pending,1.809023976169958,,Route A,706.9221072812708
skincare,SKU32,77.16509785959275,42.2658047574391,794.4187700464339,9759.61990146256,Unknown,91.43945668012589,12.44345960488928,65.2179277370075,4.054017488845817,Carrier C,6.600495051637466,Supplier 3,Kolkata,30.00934684009807,741.2009276833265,6.702806480130239,30.51343978804556,,1.91330247093144,Road,Route A,758.0918259772208
skincare,SKU39,17.75655924147236,25.721795315155543,179.54045856905702,1819.444142730449,Female,75.88356129414719,29.141135126509365,32.68206890635914,,Carrier A,5.592764545331338,Supplier 2,Kolkata,30.39027712708972,803.4977884998555,,,Fail,1.4670697905139032,,Route B,676.2240998898887
cosmetics,SKU38,52.51536158802108,73.7451934166345,689.1788764050241,9738.432368829775,Non-binary,68.01206881287028,1.0070740650673324,,5.009366952683067,Carrier B,,Supplier 5,Mumbai,10.252874690216538,869.23028782871,12.583577064710587,,,0.6328337691219459,Air,Route B,355.83190899133604
haircare,SKU81,72.3087667145162,8.758817328499315,766.0076354958022,4347.048436042097,Unknown,47.46292948919008,6.01294334246268,9.230220242788608,5.112920437409247,Carrier B,3.855709325277353,Supplier 3,Delhi,27.737049933013832,698.8468178472851,1.5409872862722611,20.036269593268425,Pending,2.3979857653533285,,Route B,262.460672535535
haircare,SKU0,68.5671221124706,55.47906598578295,810.5734982495236,8544.292961033403,Non-binary,58.35703616123547,6.768808572361089,97.60801092941016,4.05306706540817,Carrier B,2.913978496938076,Supplier 3,Mumbai,,210.15789862955276,29.48801072960314,47.526253958552935,Pending,0.2859094074459094,Road,Route B,190.03313996077813
skincare,SKU10,,8.658189938900419,966.0802059323383,2122.214773046534,Non-binary,51.83275416701585,13.528712310670151,82.7982907675599,2.0770451518164688,Carrier C,8.65558478340497,Supplier 5,Kolkata,18.53774468509764,840.3612077047371,4.959095174601787,,Pass,1.754418217242634,Road,Route B,805.8887053779496
cosmetics,SKU91,61.039741359534055,91.15119733525424,885.1631469374383,2036.4986931472547,Male,98.79426578220568,21.86216828031584,84.72020554264665,,,7.358795252002118,Supplier 4,Delhi,5.387225695649736,181.25771537467412,27.68360107542736,38.34968622634389,Pending,0.6243397454152741,Rail,Route B,995.9783207523554
skincare,SKU56,23.580304486762323,92.16380452567384,103.34235457521945,4555.802834118015,Non-binary,25.21786564219153,23.004900785797503,84.20962804573894,4.937952582595849,Carrier C,2.1306576426403403,Supplier 1,Mumbai,,825.7486807751447,27.70404767077721,12.435539538352629,Pass,1.2202189157147618,Air,Route B,839.6204928788953
,SKU88,76.52988864240531,59.92411145143039,748.7069035694914,9526.034957292317,Male,59.03797094756338,17.723566292100568,84.19637934829859,7.027801858272411,Carrier A,3.838104789497296,Supplier 2,Mumbai,20.87846243754236,935.2184719229704,10.788237152844188,,Pending,0.6956624811700539,Sea,Route A,100.83469636882651
cosmetics,SKU49,78.4744833559637,20.03890281550022,101.53769605349554,7946.922118359366,Unknown,97.9498880266967,24.91535655268769,11.089463925635426,5.916128445138061,Carrier C,2.3903483878174074,Supplier 5,Delhi,27.972223031913447,,28.31209348391699,14.115358531677948,Pass,2.6812602406096597,Rail,Route A,355.4948856316383
haircare,SKU22,29.23475863163233,54.48319166730133,899.0820506716979,,,70.96087323627981,,64.231062055186,10.059391380063062,Carrier A,9.51568307044592,Supplier 4,Kolkata,21.886894679108924,763.8737549373571,28.44932094029033,49.8649843104354,,2.634614941268811,Rail,Route C,187.14632469020688
haircare,SKU30,7.79573910376939,10.66739054767009,329.6863021623584,2806.512306362251,Male,58.105103497162176,26.940694128447166,35.70295325099058,,,8.922428997687897,Supplier 4,Kolkata,26.706010570456737,804.3248852215219,29.41062490424021,53.10385286516474,Pending,0.9237235786303136,Road,Route C,
haircare,SKU93,67.90285821434013,,,4536.810571312247,Unknown,60.282902850383394,17.731813828023206,,0.8803363785822329,Carrier C,7.083979019011699,Supplier 4,Chennai,20.608372084639484,837.5893086245566,20.36567101971124,37.38617737599373,Fail,4.0790043169300105,Air,Route A,817.8617535515823
skincare,SKU41,100.96740040598876,33.888171950109474,572.3644608364391,,Female,61.883240223105126,18.140203638335414,36.43966554676714,,Carrier B,5.852618001823179,Supplier 4,Chennai,18.11603380457156,891.5284487155378,6.470928919859119,96.03666130014628,Fail,0.1506540240621391,Sea,Route A,282.3240213265523
skincare,,,43.06795312657593,902.8433825259782,,Female,52.702275349278,1.2664778280888802,26.493272914307447,6.896348260271173,,1.3749975276376876,Supplier 5,Chennai,28.277589574245432,589.155550893913,8.80156497016841,4.562613794601832,Pending,2.760639012026914,Rail,Route A,881.969581775073
skincare,SKU6,1.3968201828417652,47.95266598400246,79.81861557539357,7883.17599250504,Male,10.510849620750507,15.092706855934528,55.91205166259253,7.959708956993915,,4.025103459264416,Supplier 3,Kolkata,13.990422337497591,307.3390707787932,23.86080339584973,,Pending,0.8819886543212038,,Route A,
,SKU15,35.72636342480458,93.02600678479445,460.1208101970877,5533.969579316863,Non-binary,9.304818968644948,7.977684021310384,66.84986255506097,6.988173496316462,,2.3438150257819097,Supplier 1,Bangalore,13.66936284748547,607.7416680124016,7.589331761879805,97.3278841592366,Pass,2.338196058741856,Sea,Route B,132.15522595927206
cosmetics,SKU89,96.63055829480152,9.83020756280637,134.81551910285953,5939.71201280836,Unknown,91.26877367325054,,,8.218252723425017,Carrier B,9.738021121862396,Supplier 1,Kolkata,23.09485695911808,355.5566550636304,10.474129423512466,46.754198465090944,Pending,1.8606596934055903,Rail,,514.8734939592523
cosmetics,SKU59,64.25768072918649,28.344797430140968,490.3102219437381,1203.9042809471302,Non-binary,100.047332508244,16.716941682056994,25.783113807321968,6.756741541385804,Carrier B,7.265531065939037,,,9.858377497056107,172.22224321269417,3.5311979232634125,0.5568778063864812,Fail,0.2832539172262021,Air,Route A,306.991182837992
skincare,SKU1,16.6915959625743,94.19188708292548,718.8541274947279,7741.904127886153,Female,51.81320643427578,30.67788232670702,37.81827957752004,,Carrier A,9.793581529215311,Supplier 3,Mumbai,22.0816928709068,526.754834965791,29.62635378710497,34.0331300703873,Pending,4.833756609769287,Road,Route B,503.2798182950533
haircare,SKU0,69.73970584820424,53.47719707765979,806.7976362098949,,Non-binary,57.83724694877276,7.377048597648252,96.53943211094098,3.8523445837845074,Carrier B,2.925947124090471,Supplier 3,,29.843705817821345,218.98233872741005,,46.47323090572438,Pending,0.2680495228381847,Road,Route B,192.5606942992881
skincare,SKU47,95.77986612751218,94.53371014286238,916.6888640145352,7298.856263316572,Male,,14.82897602967314,50.980207844367726,8.923349384274287,Carrier B,9.002130507083127,Supplier 1,Kolkata,10.726911829643896,952.8059295750148,19.82502306393775,21.42442089253681,Pending,0.4232711890442833,Rail,Route A,571.5380055868839
skincare,SKU11,92.4199335113714,96.34743846975157,979.5401513687016,6407.269338307718,Female,46.0692160886027,22.3389975750845,63.03231289291705,0.869051891547155,Carrier A,4.469320720141094,Supplier 2,Kolkata,28.285074771405803,353.66406210267,11.403043209095667,26.35903167906505,Pending,0.102045425728784,,Route A,134.49881310366874
haircare,SKU68,38.80339082264604,29.0231164367368,162.72851209998555,3355.402196807499,Non-binary,1.6503364132294105,,60.44300418048565,,Carrier B,1.1492075867963745,Supplier 2,Bangalore,2.3918039829596287,,17.44949546349798,,Fail,1.9717018321302933,Rail,Route A,306.25159702371275
,SKU36,12.057970905504382,34.07269156598621,985.5867764056004,,,18.67855682215269,23.144959752581546,27.698446923180363,3.0358532642808918,Carrier B,2.3397455550939465,Supplier 2,Delhi,26.38771356281084,671.1156268193376,19.020547197229163,44.36514242799226,Fail,3.819152477033564,Air,Route C,407.1650181049571
,SKU31,52.32455854452754,26.400852791110346,176.32522777406143,9412.463151565704,Male,4.273835089220928,16.952654397753896,43.64309322436961,,,2.97955417458298,Supplier 3,Chennai,24.3180573141795,463.2817959497228,7.773781344200949,62.46747819785407,Pending,3.015997446171549,Rail,Route C,616.7027631711348
cosmetics,SKU8,67.53642157010518,79.5185821708101,146.7082242646243,7404.312665066228,Female,6.048725944969918,8.987199868636553,13.010462796083935,7.200848618545764,Carrier C,3.4466595331776326,Supplier 4,Mumbai,13.31687240673942,777.7721583572162,8.75611935601097,11.304241706970744,Pending,2.742581120474679,Sea,Route B,521.8558166535798
skincare,SKU98,19.763179945764424,42.34100291266861,919.2009834571317,8763.071148703819,Female,53.24923615112555,1.4392746747431295,27.110626037927773,6.949830819467139,Carrier B,1.33030731019732,Supplier 5,Chennai,28.50435852407332,594.8770511062141,9.429509607700062,5.279037476041861,Pending,2.968392260841136,Rail,Route A,871.5731462131178
haircare,SKU18,37.83026450434608,24.114305753002306,617.7550214393184,9131.087503197068,Unknown,11.223518128710625,,,8.066999161169813,Carrier C,4.267302327424783,Supplier 2,Kolkata,18.33659441125887,396.2581051181451,16.842945979877797,25.710678759178453,Pending,2.1159899222332204,Sea,Route A,587.9070409431143
skincare,SKU47,94.3339954546672,93.19014888712772,911.5981833527298,,,5.033642310916634,15.147962741302589,,9.009447805994936,Carrier B,8.80721558327282,Supplier 1,Kolkata,10.169325077222352,989.2347731173412,20.735153207278625,20.16587395254881,Pending,0.2989855825771773,Rail,Route A,588.668209052107
haircare,SKU79,56.66239308160443,58.40375981104309,206.41282711631004,7891.523391891567,Non-binary,27.79947702615295,24.629444483407447,,0.9006769658475705,Carrier B,6.535583327076608,Supplier 3,Bangalore,,236.2219380666719,12.7668223162869,58.11620551761906,Pending,0.191116163277602,Air,Route C,351.5122056697812
haircare,SKU2,11.56986047604785,31.065686335209545,9.10232912463989,9496.856837465177,,1.6128633099010603,9.84656681327422,86.2737322657513,2.056949542168711,Carrier B,8.085299400564733,Supplier 1,,12.21263346828156,957.8646441549232,26.855061812250817,28.49546077946684,Pending,4.555283126356718,Air,Route C,170.4392324840336
skincare,SKU19,51.7980772870192,99.25698702891847,177.31348963369058,2640.8031596216606,,46.8837314626959,11.216335215118487,92.68998897471276,3.165792127559354,Carrier A,4.539675144096845,Supplier 4,,20.30107182624292,676.3296207866038,15.170718315955288,84.85181966112047,Fail,3.625903402383559,Road,Route C,
cosmetics,SKU23,5.068659347381871,31.65502966710358,400.16796045259326,8744.99377070945,Unknown,84.01006888105663,5.0059235850239086,28.57791240566127,,Carrier A,2.835163531583585,Supplier 5,Kolkata,11.392940585185269,601.3050061873457,28.870137035633284,102.08251067162482,Pending,1.2917896712937942,Rail,Route A,190.75042010710223
skincare,SKU53,30.78106141037075,92.45433137098868,242.7437072298757,8136.546480860505,Male,97.87017518774095,24.16088157899968,54.10701962144248,2.999508184782421,Carrier B,0.9494360304107738,Supplier 1,Delhi,0.5541681680157027,641.1357273076343,16.655811377553583,84.0185775911632,Pending,1.312547401135454,Air,Route B,747.4324540451087
skincare,SKU32,79.43506531143137,41.36819191639052,769.1401785589538,9624.682204747784,,91.43969642267592,13.038210875464571,62.11278571320861,4.261466127156886,Carrier C,6.470202715973763,Supplier 3,Kolkata,30.6134784774148,739.7778786491393,7.095685001671741,28.55547404776053,Pass,1.7826319765754863,Road,Route A,768.7835383780979
cosmetics,SKU23,4.485881311341438,31.117786644598013,402.161484547897,8712.769811439824,Unknown,82.852709801049,5.265019960988938,31.61268510043252,7.163352277677576,Carrier A,2.9286598452924606,Supplier 5,,10.96201298848061,570.3674535607693,28.66866801013369,97.05909833152486,,1.3772021876161664,,Route A,185.31364708830515
,,4.848920131873453,62.5856325479258,885.6764605012038,5900.881497042419,Female,40.46807335098904,5.8634117351986,0.314181144814161,4.729574389019117,Carrier A,5.27205152189911,Supplier 4,Delhi,1.42816617288063,912.5161772134036,8.70459664612533,81.8304011238047,Fail,0.3855656498009793,Rail,Route A,345.3240405897538
cosmetics,SKU71,5.928728072723512,14.543547789426942,631.4363031452597,,Female,75.90985182976243,0.8564549513308672,25.866696307813385,,Carrier A,9.10264478434584,Supplier 2,Bangalore,,256.19802856931983,9.844861094347582,31.36512712301401,,2.0164826999551697,,,400.8480919579259
cosmetics,SKU35,83.72846817286757,12.057907967863205,453.7960910262576,6380.417355530711,,42.20307269472013,27.23298153751451,82.82117694778609,8.020777398991022,,5.210407045552191,Supplier 1,Delhi,3.052617028470645,358.0296407111243,3.245367185167826,,Pass,0.4652476872764217,Sea,Route C,561.435824859118
skincare,SKU37,20.863063972182843,4.9286374873066805,969.8562269723358,2484.772855103933,Female,24.325352822766117,7.770331649289034,,,Carrier A,1.379864629875184,Supplier 3,Kolkata,,843.6125497897938,15.340179240403948,,Pending,2.617341512380466,Sea,Route A,170.3787123027449
,SKU83,70.27983823765493,80.89261715619324,684.6043672553757,2090.0370947295623,Unknown,61.9808154878264,24.83347067645369,,7.880322371798188,Carrier B,5.22900731755184,Supplier 1,Bangalore,19.978619559772117,451.4569561533607,4.692897141077971,98.03461296007912,Fail,0.6956629699289539,Road,Route A,679.0782758959963
skincare,SKU98,19.524454520429405,44.27361551373842,,8569.246030606913,Female,54.48891530645857,1.1821743933692557,27.698942583395542,6.944733703944927,Carrier B,,Supplier 5,,27.584048221325453,559.1706555507787,8.932579156585115,4.999247533880169,,2.94616943359789,Rail,Route A,884.750144061743
cosmetics,SKU88,76.75144175809959,57.32013046815303,727.3852481609794,,Male,62.94240133680267,17.809150542551077,86.18521103413566,7.147786006263912,Carrier A,3.898355269601988,Supplier 2,Mumbai,21.28284297905488,957.9174673090952,10.98488143356553,70.4560141665061,Pending,0.7216191796467529,Sea,Route A,106.4818993193095
,SKU98,18.46517687016266,43.28033788649496,917.7952015357316,8310.80032911201,Female,53.24586488725256,0.9754418929184886,,,Carrier B,1.34654406439096,Supplier 5,Chennai,27.350878040304977,572.3044432049375,9.11034605915628,5.5694151308959015,Pending,2.97938008119588,Rail,Route A,878.2168839677012
haircare,SKU24,3.443997386697811,32.76531411195685,208.33098484155408,8908.693805020115,Male,3.951977759182925,26.69340664559364,2.542959697198109,7.968683607079954,,9.636486695596377,Supplier 2,Bangalore,27.896346522950733,428.9681710533085,3.128338606850133,40.73403502156924,,3.603387163974887,Air,Route A,767.7633485174489
cosmetics,,49.316733112850585,43.40688624585077,277.3331840125713,2222.1302270822634,Male,91.0543931381122,25.19942109747672,11.247091133481728,,Carrier B,4.439116747487322,Supplier 2,Mumbai,3.2907076109949087,671.0748200659317,28.90103845397893,61.75183397233188,Pass,0.4006956292116229,Rail,Route B,246.7227162221081
cosmetics,SKU17,80.52224669102351,81.67387161985698,121.04698935201122,2490.4845896364136,Female,46.24308115922945,16.930164770119895,85.26379778326353,8.904018795495988,,,Supplier 1,Chennai,6.75455193963661,464.620190415128,16.459535871937348,46.97479613711408,Fail,0.1320073296978212,,Route C,682.779398457559
haircare,SKU81,69.40966000652043,5.126861117693481,775.5000486396875,4228.01090385531,Unknown,47.22482351170486,5.162924063184594,8.758250548451217,5.262499015273256,,4.378511195585434,Supplier 3,Delhi,28.566451797196773,727.46166003752,1.366848139928031,,Pending,2.5582223093051977,Rail,Route B,285.97900657599416
,SKU65,34.05166732348653,73.49241962099065,450.2984069253099,8535.906322875455,Male,55.700201269988064,,54.81128805610316,8.02810643804842,Carrier C,6.708506231846733,Supplier 5,Kolkata,,351.1919722028359,20.689487701835688,2.008980222536674,Fail,4.853247932502238,Rail,Route C,544.8916953479364
,SKU53,31.365963574980054,91.50352373183031,246.52645320776017,8396.739597590544,Male,98.02647694772178,25.619801354967816,53.8120724034831,2.98549350970742,Carrier B,0.8909005978326285,Supplier 1,Delhi,0.1408387818876314,622.3235580665121,17.33558770167546,83.90334481730781,Pending,1.4380118439352216,Air,Route B,750.4933914997567
skincare,SKU34,34.069608104683134,97.87297657706615,605.7041995010669,8921.307248693725,Unknown,1.7668578128307209,26.457074302913387,22.633849545394803,7.193732696602837,Carrier A,,Supplier 1,,4.724163891991651,441.49268056858347,9.265830381486383,12.81326588580493,Pass,0.6445652580022954,Road,Route B,502.951156713176
haircare,SKU79,57.48900091894279,56.00724209965264,162.9729713325085,7717.728683684757,,30.025835216297065,24.71333318292885,22.479781077385613,1.0565396686106183,Carrier B,6.495405341299736,Supplier 3,,,230.55934887276817,12.078409040017483,59.13306174418397,Pending,0.1225500367173526,Air,Route C,354.39100372097005
skincare,,17.653370539755116,16.102619543246405,363.37261406017547,8905.903853232918,,42.49812961214591,27.66622379770608,72.36545596596336,7.921452569701076,,4.238084291236217,Supplier 4,Mumbai,29.325027130540832,936.5806794401674,23.92520174345476,86.05922059245394,Fail,2.9543804840752528,Rail,Route A,438.19593597257375
skincare,SKU40,82.77755172095605,95.36659443172783,942.349963636171,,,91.87117873426604,19.93168258694162,38.6307039338318,7.997432854471682,Carrier C,7.042458561007285,Supplier 1,Kolkata,17.3169040197772,809.4014272288618,0.8922477860122193,85.23548031057474,Pending,4.193680256835087,Road,Route A,529.9064682279045
haircare,,68.00280592010702,17.867196331751114,608.1888963522417,9223.08996428674,Unknown,57.005963079769785,7.842414202145135,58.51455224624865,5.863981569395423,Carrier B,1.205861517003512,Supplier 2,Chennai,29.01600678168529,919.8423680468924,1.9660748004834807,40.31483640740909,Fail,0.2645226872832714,Rail,Route B,221.9578331471964
skincare,SKU32,76.03688708666077,42.0659306156455,778.9869247157933,9489.502037846336,Unknown,89.6311139538863,13.059613159859827,65.47492637629297,,Carrier C,6.704119592209694,Supplier 3,Kolkata,30.06802794329282,739.5933503111107,6.790711737023806,29.755856948780323,Pass,1.9609991993726104,Road,Route A,754.751818026378
skincare,,87.78670415336538,17.87228667684781,520.1792675530857,9604.510043996788,Unknown,13.238136576168404,8.72844885617196,71.5162769575163,9.083173721806052,Carrier C,8.91808681346933,Supplier 1,,9.947413694408018,218.71886417573904,10.95668845712819,8.456553884060062,Pass,0.0623167440597457,Sea,Route C,180.95375961673355
skincare,SKU32,77.46075529702073,45.09788157909449,765.4255009253345,9625.984951000157,Unknown,87.22411112100447,12.871033371441698,62.68230513698337,3.7646033890089226,Carrier C,6.508016977777806,Supplier 3,Kolkata,,746.0005271685677,,,Pass,1.9874678325522035,Road,Route A,762.3391772062381
skincare,SKU13,16.286885758541043,7.041424538795473,260.1984384798864,,Male,79.72991922497988,8.362457330285968,49.64330067827767,9.166961932112722,Carrier A,9.45076160450531,Supplier 5,,22.48755996818707,182.97088493411889,9.56674358917355,,Pending,1.5481712603074445,,Route B,535.680062144658
,SKU20,94.4871617412679,22.50653584497149,318.39544384604795,,Unknown,23.80954195166444,11.843463662755918,67.29052151433835,5.817984413627845,Carrier A,8.884707606488744,Supplier 1,,28.85911116939825,,5.429665721175329,67.36326417750546,,4.210996666932149,Air,Route B,483.79212207901145
,SKU47,93.58015711296024,92.5847908625173,919.4597893949216,7017.191519962624,Male,5.322260602785805,14.506817511396363,,9.124321153358936,,8.95846173299423,Supplier 1,Kolkata,,978.2845406570063,,19.65434320720945,,0.3614600608095055,Rail,Route A,607.074681038009
skincare,SKU19,51.76661785039276,100.80281683986198,222.25662904870916,2742.300683866872,Unknown,48.31074834239467,10.837239355476257,96.9627244457007,3.0082951814140726,,4.723424354668425,Supplier 4,Chennai,19.80812312160321,690.6093991339874,16.263111910596727,81.05628978388614,Fail,3.607899535729098,Road,Route C,481.0249684177445
cosmetics,SKU7,,56.6235641378534,436.3180056047268,,Female,92.04733217860056,16.632044537873238,9.634466869360953,,Carrier B,2.2355040159817614,Supplier 4,Bangalore,21.563822328346696,578.0860985578264,1.699478531021291,99.72531397089509,Fail,0.5001402990600378,Road,Route C,810.5359047199976
skincare,SKU6,6.1590316421571805,47.51350331147128,51.021038406141415,7988.621799107778,Male,11.95067002541244,15.112997974818793,58.69492944174879,,Carrier C,4.076286730494202,Supplier 3,Kolkata,14.108945158146993,309.5607837971464,,-0.369790671783631,Pending,0.9036846395400828,Sea,Route A,119.14606013564492
,SKU66,30.252373232344773,52.75239868003706,682.7195842471176,,Female,12.486657055632238,17.206288517770233,19.836717963382156,8.017805405776237,Carrier A,2.185552393448861,Supplier 5,Kolkata,,891.26719467252,27.86907209401359,41.866688253837495,Fail,3.441602208230409,Road,Route A,378.5937766905174
,SKU16,7.371932821692158,74.93642115990497,,6418.595023828373,,1.0699213103124705,5.116928500074974,76.84037926393046,1.1333348988710874,Carrier B,4.063028348300343,Supplier 1,Bangalore,3.481297539900273,401.7904240413423,21.03756145361536,76.90094622810626,Pass,0.8740690194675382,Air,Route A,840.3504317458048
skincare,SKU32,80.11225868060536,41.134296497843984,787.7397028164323,9743.555069781813,Unknown,89.79071129082136,12.408564718129664,,3.959562797795512,Carrier C,6.541404380335093,Supplier 3,Kolkata,29.58260437327161,721.0216598325009,7.202685254538059,29.25651390595123,Pass,1.9971998332882308,Road,Route A,763.3647488336323
skincare,SKU47,96.56783022519056,95.47499292056352,898.1541802261999,7238.169444139316,Male,2.910132768445208,15.577505531378904,50.02920725923698,8.845539860892197,Carrier B,9.050681686784785,,Kolkata,9.736918392809818,962.0532059793092,18.724354468277426,17.69709841039193,,0.3193834418200772,Rail,Route A,580.6394785159542
skincare,SKU75,92.73481661894208,29.063966770730087,110.76716442859318,2010.83292570647,Non-binary,12.650396084753025,20.090959675602047,57.31492258156451,,Carrier C,2.782603297424248,Supplier 1,Chennai,,756.4803678423293,11.22207517016501,49.91452247051558,,2.004299366162824,Air,Route C,884.7574966624236
,SKU58,,80.74265453095781,,2162.6705482829507,,10.49705279361268,5.38746879060816,41.25958985207884,7.126356802081573,Carrier A,5.16070528765776,Supplier 3,Delhi,18.502497776499183,401.786290093131,6.809016548865646,65.52495172477222,Fail,1.775231815760739,,Route B,94.02460532029342
,SKU85,79.06499182928185,83.7034833427068,27.189962233223152,8567.46852061684,Female,13.598363007127675,18.406308822102574,67.13650338020335,2.087157959066848,Carrier C,8.349746860796655,Supplier 5,Chennai,4.471589706102618,194.19244046130143,1.9942847969550452,69.00680806746327,Fail,1.45987909572893,Road,Route B,826.872929206564
cosmetics,SKU21,86.1619213647952,59.00831295585333,,6845.125018657264,Unknown,69.49557168102722,25.175552236266512,5.631072491022064,5.800121950166641,,5.865261816340698,Supplier 5,Chennai,,808.3254400551382,3.734482581945597,64.56656005258807,Pending,0.0985416875144647,Air,Route C,533.5596517930754
cosmetics,,62.45222954218411,3.2806198012166106,248.2067271106803,8308.329592693653,Female,44.44358313845062,4.2070523119232135,64.2312331147945,7.001157143028096,Carrier B,8.151228259493047,Supplier 1,Kolkata,16.360021286976355,315.6047802379902,7.737213599284118,37.1899709517356,Pass,3.859686692407336,Road,Route B,759.6999466215908
,SKU37,19.04291707679468,4.9048230018633925,937.938484098084,2481.340299872405,,26.357502793846304,8.032677000632228,19.789099216093565,,Carrier A,1.4055022817477765,Supplier 3,,23.682510291156177,884.2485561616174,15.49662217920379,,Pending,2.623900559348177,,Route A,199.60258166029743
cosmetics,SKU50,12.389178373600144,90.4974596155552,641.0058915880644,5998.436701186738,Female,31.136713201413567,23.149071917740294,82.32568091778667,9.890565421573315,Carrier A,6.46122033717249,Supplier 2,,19.15510198970138,299.32209094425554,20.92870689075777,,Fail,,Rail,Route B,
skincare,SKU53,30.922366047363937,94.6156264352745,230.89846242481116,8439.827964445325,,93.39122888471954,24.095607474483348,,2.852954369326445,Carrier B,0.9890706353374876,Supplier 1,Delhi,1.5773033538226482,648.0978059364926,17.460709984413334,84.07628339741582,Pending,1.4869652973033347,Air,Route B,743.6210987652202
,SKU7,41.56720613498369,59.41724958948165,420.0416405145575,8306.909153712842,Female,93.3910639293854,17.222053656132132,11.269867511983817,,,2.206858675542718,Supplier 4,Bangalore,21.99435968879492,570.1482081637911,0.567723045108466,100.49814299226628,Fail,0.3996804561583973,Road,,803.0097433903794
haircare,SKU26,96.24468718198912,9.331656270802467,325.041242601186,3579.8136740034047,Male,56.87475154862981,17.205820050812065,47.55279146416193,3.99149827851377,Carrier B,6.49467620646624,Supplier 2,Bangalore,25.715243416149526,152.13182673345324,3.598141494733045,13.160517935707755,Pass,2.009495190533859,,Route A,613.8544762753367
,,97.10492999238382,7.156902497783471,341.788699065014,3629.69406543496,Male,61.18251962476946,16.428755610520444,,3.837308885701837,Carrier B,6.720808431366138,Supplier 2,,25.710466206147377,170.1826869601635,3.524684333554961,14.315176995111544,Pass,2.119341583457706,Rail,Route A,634.8388063807254
haircare,SKU97,2.5367196267401724,54.10770845912516,29.29765327082938,4485.003635166051,Male,45.50229445409699,19.425002238748306,,8.815028239265517,Carrier A,8.018517144679887,Supplier 4,,9.699243014805992,543.2082667021789,13.081888962524491,67.86951342226465,Fail,3.347260006757601,Road,Route A,544.0615616797505
skincare,SKU20,96.9446360027583,19.07708571263583,,7972.059956568948,,26.40746130833301,11.534399449646433,66.28044562383931,5.998209227300247,Carrier A,8.817995315029133,Supplier 1,Chennai,29.28421046916066,312.7404001758956,5.9511886448285605,64.32540864978728,Pass,4.260463776156478,Air,Route B,499.2169325717452
cosmetics,SKU29,63.23460566066208,1.6443237195380265,266.95195982474064,8251.92717714635,Female,46.26830620080661,5.292275983670911,66.57814868668555,6.94585209623869,Carrier B,7.896397394768529,Supplier 1,Kolkata,16.11719924486491,324.96329992883653,7.089684781009178,38.470925083748895,Pass,3.798389019600262,Road,,
cosmetics,SKU96,25.02475193984929,27.95502352602017,339.7525899177801,,Non-binary,68.03723241593164,2.556763620437488,32.552792175162715,3.1317705342345485,Carrier C,5.278393517653312,Supplier 3,Mumbai,28.674361448278404,642.3324320952619,27.744668704668477,16.663545264566064,Pending,4.0553082933826605,,Route A,208.88587499017797
cosmetics,SKU27,92.23152523430876,40.520642703284175,345.05881733034056,,Unknown,49.3726299243398,8.84084888515941,61.236625593604096,8.1298294923668,,7.380599556724871,Supplier 5,Mumbai,24.562775183841765,293.28158760438123,4.226306248292801,10.524985312664526,Fail,2.760966778505295,Sea,Route B,764.7338811652288
